,student id,learning outcome name,learning outcome friendly name,course sis id,assessment title,learning outcome rating,learning outcome rating points
1330,16720,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,,
1331,18405,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Minimum:  HU3a: Demonstrates surface understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: States minimal interest in learning more about other cultures. 
HU3c: Views the experience of others but does so through own cultural worldview. ",1.0
1332,20635,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1333,21308,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Minimum:  HU3a: Demonstrates surface understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: States minimal interest in learning more about other cultures. 
HU3c: Views the experience of others but does so through own cultural worldview. ",1.0
1334,21459,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Minimum:  HU3a: Demonstrates surface understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: States minimal interest in learning more about other cultures. 
HU3c: Views the experience of others but does so through own cultural worldview. ",1.0
1335,21481,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,,
1336,21494,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1337,21508,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1338,21523,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1339,21535,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1340,21536,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,,
1341,21548,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1342,21553,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,,
1343,21594,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Minimum:  HU3a: Demonstrates surface understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: States minimal interest in learning more about other cultures. 
HU3c: Views the experience of others but does so through own cultural worldview. ",1.0
1344,21595,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,Outcome Not Met,0.0
1345,21603,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1346,21770,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1347,21786,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1348,22712,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1349,26101,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1350,27375,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1351,27394,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1352,27405,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1353,27526,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Exemplary:  HU3a: Demonstrates sophisticated understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Interprets intercultural experience from the perspectives of own and more than one worldview and demonstrates ability to act in a supportive manner that recognizes the feelings of another cultural group. 
HU3c: Initiates and develops interactions with culturally different others. Suspends judgment in valuing her/ his interactions with culturally different others. ",3.0
1354,27529,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,,
1355,27593,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,,
1356,27698,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1357,27859,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,,
1358,27870,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1359,27913,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,,
1360,27995,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1361,28000,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1362,32718,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1363,34366,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,,
1364,34392,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1365,34508,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1366,41152,GE_HU3_U2021,Humanities 3,SP2022_COMM3200_01,Intercultural Paper,"Target:  HU3a: Demonstrates adequate understanding of the complexity of elements important to members of another culture in relation to its history, values, politics, communication styles, economy, or beliefs and practices. 
HU3b: Recognizes intellectual and emotional dimensions of more than one worldview and sometimes uses more than one worldview in interactions. 
HU3c: Begins to initiate and develop interactions with culturally different others. Begins to suspend judgment in valuing her/ his interactions with culturally different others. ",2.0
1367,2835,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1368,16102,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1369,16689,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1370,18531,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1371,21487,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1372,21791,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1373,21807,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1374,21808,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1375,23264,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1376,23697,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1377,25650,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1378,27476,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1379,27870,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1380,27905,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1381,28082,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1382,30734,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1383,30890,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1384,34352,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1385,34395,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1386,34405,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1387,34420,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,Outcome Not Met,0.0
1388,34439,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1389,34462,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1390,34467,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1391,34479,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1392,34481,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1393,34489,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1394,34502,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1395,34582,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1396,34595,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1397,34596,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1398,34643,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1399,34700,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1400,34717,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1401,34844,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1402,34992,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1403,35106,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1404,38080,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1405,38929,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1406,39331,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1407,40463,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1408,40473,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1409,40566,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1410,40580,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1411,40594,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1412,40602,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1413,40604,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1414,40608,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1415,40620,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1416,40623,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1417,40624,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1418,40626,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1419,40633,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1420,40639,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1421,40656,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1422,40663,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1423,40671,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1424,40672,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1425,40673,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1426,40683,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1427,40691,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1428,40693,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1429,40694,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,Outcome Not Met,0.0
1430,40697,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,Outcome Not Met,0.0
1431,40700,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1432,40705,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1433,40714,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1434,40745,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1435,40746,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1436,40750,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1437,40756,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1438,40795,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Exemplary: Construct a persuasive historical interpretation supported by substantial historical evidence, and which analyzes the diverse roles of human cultures within history.",3.0
1439,40799,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Minimum: Identify a possible historical interpretation, which references some historical evidence, while exhibiting an awareness of human cultures in history.",1.0
1440,40878,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1441,40892,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1442,40926,GE_HU4_U2021,Humanities 4,SP2022_HIST1070_01,The Kitchen Debate,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
1443,41047,GE_HU4_U2021,Humanities 4,SP2022_HIST2040_01,The Civil Rights Struggle,"Target:  Articulate an adequate historical interpretation, supported by ample historical evidence and knowledge of diverse human cultures in history.",2.0
